time_s,ax_m_s2,ay_m_s2,az_m_s2
0.0235337000049185,1.2006921325683593,-1.2108674896240235,9.549871871948241
0.04409510000550654,1.197100830078125,-1.1707646118164061,9.583989245605467
0.0692583000054583,1.2024877838134764,-1.2138602416992186,9.575609539794922
0.09180470000137575,1.1767501159667968,-1.2126631408691406,9.55705447692871
0.11197790000005625,1.265934127807617,-1.2078747375488281,9.6396544342041
0.129790499995579,1.207276187133789,-1.1809399688720703,9.58339069519043
0.1475609000044642,1.226429800415039,-1.2108674896240235,9.619303720092773
0.16592749999836087,1.2006921325683593,-1.1653776580810546,9.598354455566406
0.1891565999976592,1.2210428466796874,-1.1605892547607422,9.578602291870117
0.21474189999571536,1.2401964599609374,-1.1731588134765625,9.603741409301758
0.24215669999830425,1.1851298217773436,-1.1725602630615233,9.6013472076416
0.2642765999917174,1.2048819854736328,-1.1755530151367186,9.58279214477539
0.2825027999933809,1.2479776153564452,-1.1935095275878906,9.589974749755859
0.30691669999214355,1.2042834350585936,-1.1797428680419921,9.598354455566406
0.3295743000053335,1.226429800415039,-1.2342109558105467,9.603741409301758
0.3513208999938797,1.2581529724121092,-1.1522095489501953,9.596558804321289
0.3731419999967329,1.2246341491699217,-1.1665747589111328,9.570821136474608
0.39581149999867193,1.2234370483398436,-1.1635820068359375,9.600748657226562
0.41746499999135267,1.2330138549804688,-1.1725602630615233,9.60194575805664
0.4358983999991324,1.2677297790527342,-1.1953051788330078,9.619303720092773
0.45557459999690764,1.2384008087158203,-1.1665747589111328,9.600748657226562
0.4744743000046583,1.218648645019531,-1.158793603515625,9.568426934814452
0.49472010000317823,1.2431892120361328,-1.196502279663086,9.586981997680663
0.5133102999971015,1.1845312713623046,-1.188122573852539,9.586981997680663
0.5332449999987148,1.234809506225586,-1.1677718597412108,9.609726913452148
0.5577133000042522,1.207276187133789,-1.196502279663086,9.579200842285156
0.5814212999976007,1.2096703887939453,-1.2030863342285156,9.558850128173827
0.6024599999946076,1.2342109558105467,-1.2000935821533203,9.612121115112304
0.6246425999997882,1.2324153045654296,-1.2096703887939453,9.618106619262695
0.6463536999945063,1.209071838378906,-1.180341418457031,9.578003741455078
0.670475399994757,1.1905167755126953,-1.1761515655517578,9.592967501831055
