time_s,ax_m_s2,ay_m_s2,az_m_s2
0.010369900002842769,0.4129997863769531,5.279214660644531,10.079588989257813
0.01926459999231156,3.0137013397216794,-4.36642527770996,9.217676391601563
0.025758100004168227,3.745129946899414,-3.025073797607422,9.313444458007812
0.03298089999589138,4.275445614624023,-1.2677297790527342,9.5384994140625
0.03971699999237899,4.226963031005859,0.5871779571533203,9.661800799560547
0.04554969999298919,-0.16699556579589842,4.905120651245117,10.075997686767577
0.052939200002583675,-1.1150994232177733,3.841496563720703,9.9078050201416
0.061825900003896095,2.2589292663574216,4.975151049804687,10.011952792358398
0.07010399999853689,1.3054384552001952,-5.57370146484375,9.102156161499023
0.08016860000498127,3.794809631347656,2.636016027832031,9.867702142333984
0.08719269999710377,3.0597897216796874,4.088099334716796,9.968258612060547
0.09268309999606572,-1.7770961822509765,2.0751742889404294,9.76175871887207
0.09903450000274461,0.8840589630126953,-5.549160897827148,9.126098178100586
0.10428430000320077,0.5799953521728515,5.382165332031249,10.09335564880371
0.10969630000181496,-1.6160861206054686,-2.6707319519042967,9.37868645324707
0.11529790000349749,3.3399113159179685,3.582922784423828,9.928155734252929
0.12045899999793619,-0.46627077331542965,-4.672883090209961,9.169792358398437
0.12570960000448395,2.060210528564453,5.159504577636718,10.01075569152832
0.13142589999188203,1.01514150390625,-5.555146401977539,9.114725720214842
0.13665400000172667,0.3489548919677734,5.2810103118896485,10.033500607299803
0.14199819999339525,2.6018986541748044,-4.939238024902344,9.192537274169922
0.1479828000010457,-1.0696095916748045,3.9246950714111324,9.934739788818359
0.15332889999262989,-0.38666356811523434,-4.842272857666015,9.163806854248046
0.15990519999468233,1.925536685180664,5.296572622680664,10.056844073486328
0.16628370000398718,4.260481854248047,0.8385691314697266,9.72285294189453
0.17162670000107028,-1.6430208892822264,-2.2744915771484373,9.363124142456055
0.17803599999751896,3.1501708343505856,-4.104260195922851,9.25718071899414
0.18371009999827947,-1.5161282012939452,3.0508114654541014,9.854534033203125
0.18893600000592414,4.112041351318359,-1.8638859924316404,9.445125549316407
0.19438240000454243,1.1516109985351561,5.475539196777343,10.072406384277343
0.20003759999235626,1.8435352783203125,-5.30495232849121,9.143456140136719
0.2053474999993341,-0.36691140441894526,4.821922143554687,10.007164389038085
0.2111977000022307,-0.9816226806640624,-3.9456443359374997,9.248202462768553
0.2183392000006279,3.9276878234863277,-2.6282348724365234,9.3715038482666
0.2251232999988133,4.290409374999999,-0.7948749511718749,9.555258825683593
0.23161980000440963,4.177881896972656,1.1953051788330078,9.73063409729004
0.23760379999293946,-1.6352397338867186,-2.5378537597656248,9.36013139038086
0.24283590000413824,3.344101168823242,-3.9564182434082027,9.302670550537108
0.24878850000095554,-1.5969325073242187,2.816778253173828,9.823409411621093
0.2553596999932779,0.44412440795898434,-5.367800122070312,9.154230047607422
0.2649885999999242,4.190451455688477,1.2108674896240235,9.762955819702148
0.2733332000061637,-1.2910732452392577,-3.3596634796142575,9.326014016723633
0.2786262000008719,3.0454245117187497,4.145560174560547,9.920374578857421
0.284485099997255,-1.8291700683593748,2.057217776489258,9.760561618041992
0.2903325999941444,4.2143934722900385,-0.8265981231689452,9.565434182739256
0.29603080000379123,0.6087257720947266,5.380369680786132,10.02990930480957
0.30190019999281503,2.3918074584960936,-5.120598800659179,9.212289437866211
0.3078194999980042,3.4159272186279295,3.535637301635742,9.912593423461914
0.3132664000004297,-0.584185205078125,-4.596268637084961,9.23802710571289
0.3195376999938162,0.3848679168701172,-5.313930584716797,9.13028803100586
0.3247018999973079,-1.9871873779296874,0.16699556579589842,9.598953005981445
0.33128499999293126,1.9734207183837889,-5.293579870605469,9.099163409423827
0.33674949999840464,3.661332888793945,2.836530416870117,9.881468801879882
0.34237329999450594,-1.2407950103759764,3.660135787963867,9.916783276367187
0.3480956999992486,3.953425491333008,-2.606088507080078,9.393650213623046
0.35329460000502877,-1.933916390991211,1.1623849060058593,9.639055883789062
0.3591675999923609,1.35990654296875,-5.5270145324707025,9.140463388061523
0.36578150000423193,0.11552023010253906,5.1702784851074215,10.011952792358398
0.3734758999926271,3.294421484375,-4.086303683471679,9.278129983520508
0.37887400000181515,-1.5089455963134766,2.9454665924072265,9.810839852905273
0.38415789999999106,4.113837002563477,-1.7896657409667969,9.494206683349608
0.38949060000595637,-1.974019268798828,0.3705027069091797,9.561842880249023
0.39464399999997113,4.203619564819336,0.9786299285888671,9.764152920532226
0.4005800000013551,-0.32920272827148434,4.842871408081054,9.992799179077148
0.4058378000045195,3.172317199707031,-4.264073156738281,9.232640151977538
0.4112505999946734,-1.4407108489990235,3.1100679565429687,9.835978970336914
0.416592399997171,4.046200805664062,-2.002151138305664,9.35953283996582
0.42183209999348037,-1.974617819213867,0.5530605834960938,9.65282254333496
0.4297381999931531,-1.9578584075927734,-1.254561669921875,9.50617769165039
0.4389190999936545,3.564966271972656,3.1926679138183593,9.889848507690429
0.4500119000003906,2.442085693359375,4.908113403320312,9.988010775756836
0.4614978000026895,1.7202338928222656,-5.517437725830078,9.146448892211913
0.46835890000511426,2.6689363006591798,-4.834491702270507,9.194931475830078
0.47591100000136066,-0.8708908538818358,-4.2706572113037105,9.236830004882812
0.48780279999482445,0.5285200164794922,-5.421071109008789,9.152434396362304
0.5025883000053,2.6216508178710938,-4.961384390258789,9.194332925415038
0.5166973000013968,0.0017956512451171875,-5.158906027221679,9.143456140136719
0.5289682000002358,-1.9871873779296874,-1.054047280883789,9.498995086669922
0.5445440000039525,2.858676782226562,4.431667272949219,9.967660061645507
0.5593634999968344,4.2497079467773435,0.603338818359375,9.730035546875
0.571085999996285,-1.1725602630615233,-3.7481226989746093,9.235632904052734
0.5814824999979464,0.2657563842773437,-5.31812043762207,9.131485131835937
0.5893025999976089,0.6380547424316406,5.419275457763671,10.047865817260742
0.5950881000026129,2.473808865356445,-4.997895965576172,9.202712631225586
0.6003966999996919,-0.8511386901855468,4.2137949218749995,9.934739788818359
